time, light, accx, accy, accz,
72.992, 2.1996, -0.0647813, -0.0415725, 9.83155, 
73.024, 2.13272, -0.0395954, -0.00970874, 9.84275, 
73.056, 2.13344, -0.0366608, -0.133379, 9.81511, 
73.088, 2.20908, -0.106958, -0.0211748, 9.7809, 
73.12, 2.11922, 0.0350653, -0.0210649, 9.79916, 
73.152, 2.10719, -0.100745, 0.0865703, 9.83014, 
73.184, 2.2277, -0.0175017, -0.0258167, 9.7971, 
73.216, 2.11469, 0.0417171, 0.136674, 9.85537, 
73.248, 2.22185, 0.0478316, -0.0136954, 9.73945, 
73.28, 2.21031, -0.0701498, 0.0638205, 9.71748, 
73.312, 2.14116, 0.0132584, 0.0133945, 9.81091, 
73.344, 2.23093, -0.0583618, 0.00674174, 9.82816, 
73.376, 2.2286, -0.0297614, -0.00700269, 9.81312, 
73.408, 2.11753, 0.00722352, 0.049912, 9.77433, 
73.44, 2.22549, -0.033955, 0.104222, 9.80047, 
73.472, 2.12012, 0.09056, 0.0899675, 9.71477, 
73.504, 2.12196, 0.00169542, 0.0497103, 9.81901, 
73.536, 2.23773, -0.0155141, 0.0727188, 9.81521, 
73.568, 2.13322, -0.0204014, 0.0250055, 9.7863, 
73.6, 2.22485, 0.00784684, -0.0245679, 9.79968, 
73.632, 2.23808, 0.0140768, -0.0402924, 9.84627, 
73.664, 2.13479, -0.0693167, 0.0806057, 9.75381, 
73.696, 2.22525, 0.00688621, 0.0349054, 9.8105, 
73.728, 2.25524, 0.0825364, 0.00350471, 9.83409, 
73.76, 2.11739, -0.0846387, 0.0816694, 9.77022, 
73.792, 2.23974, 0.00724366, -0.0925812, 9.91607, 
73.824, 2.13673, 0.0347029, -0.0135601, 9.77005, 
73.856, 2.11902, 0.0620931, -0.029057, 9.76099, 
73.888, 2.21832, 0.0430871, -0.0292163, 9.87683, 
73.92, 2.12203, 0.0362044, 0.116746, 9.84735, 
73.952, 2.12348, 0.0170661, 0.00736764, 9.78817, 
73.984, 2.21772, -0.0088635, 0.0193586, 9.76944, 
74.016, 2.1401, 0.0268542, 0.0430572, 9.87372, 
74.048, 2.23603, -0.0643231, 0.208743, 9.78644, 
74.08, 2.25021, 0.0637104, 0.0141429, 9.87236, 
74.112, 2.14707, 0.00910387, 0.00906641, 9.70428, 
74.144, 2.2237, -0.104923, 0.145547, 9.81028, 
74.176, 2.22056, -0.0139942, 0.00220388, 9.8163, 
74.208, 2.14327, -0.0429038, -0.0191511, 9.74203, 
74.24, 2.21851, 0.0870929, 0.036514, 9.84431, 
74.272, 2.13317, 0.00196379, 0.069544, 9.86356, 
74.304, 2.1365, -0.143416, 0.0354795, 9.80751, 
74.336, 2.23509, 0.0438928, 0.0038694, 9.84198, 
74.368, 2.12559, -0.0638604, -0.027762, 9.85718, 
74.4, 2.2084, -0.0249088, 0.0539205, 9.81009, 
74.432, 2.21123, 0.0190187, -0.0887803, 9.87079, 
74.464, 2.10519, 0.0813063, -0.0398507, 9.84979, 
74.496, 2.19528, 0.102121, 0.0361036, 9.77637, 
74.528, 2.21851, 0.00796192, 0.0628147, 9.89879, 
74.56, 2.09951, 0.0248663, -0.0439018, 9.78108, 
74.592, 2.19763, 0.00567174, 0.0492901, 9.79501, 
74.624, 2.09451, 0.0514718, -0.0508931, 9.72735, 
74.656, 2.10389, 0.0164585, -0.0891311, 9.79988, 
74.688, 2.18799, -0.0137424, -0.0450724, 9.80255, 
74.72, 2.09075, 0.100188, -0.00609542, 9.90194, 
74.752, 2.11013, 0.0113089, -0.0115654, 9.79247, 
74.784, 2.17199, -0.0232159, 0.00210657, 9.81279, 
74.816, 2.07534, 0.070672, 0.0997843, 9.83547, 
74.848, 2.16501, -0.0316613, -0.0683891, 9.80734, 
74.88, 2.17728, -0.00046732, 0.0492837, 9.86831, 
74.912, 2.07102, 0.0376991, 0.0728111, 9.80992, 
74.944, 2.18018, 0.12303, 0.0328917, 9.84448, 
74.976, 2.16363, -0.025261, 0.0171467, 9.79209, 
75.008, 2.07596, -0.0548597, 0.0101664, 9.8148, 
75.04, 2.1496, -0.0166094, 0.0402706, 9.67832, 
75.072, 2.04018, -0.0190469, 0.035006, 9.78963, 
75.104, 2.0129, -0.0368587, -0.0539346, 9.83988, 
75.136, 2.07895, 0.070431, 0.00594203, 9.80182, 
75.168, 1.97284, -0.00870441, 0.019246, 9.85041, 
75.2, 2.019, 0.00617849, 0.0382499, 9.78865, 
75.232, 2.01841, -0.052051, 0.0226797, 9.84794, 
75.264, 1.91785, 0.0534885, 0.0500401, 9.80264, 
75.296, 1.97438, 0.0550422, -0.0250204, 9.85176, 
75.328, 1.95176, 0.0512908, -0.0297029, 9.77341, 
75.36, 1.85428, -0.00800607, 0.0688445, 9.84363, 
75.392, 1.89369, 0.0706758, 0.0503141, 9.79186, 
75.424, 1.82134, -0.016097, -0.00639854, 9.83926, 
75.456, 1.7886, 0.0513254, 0.0038404, 9.88421, 
75.488, 1.85182, 0.0567849, 0.0257959, 9.86891, 
75.52, 1.75498, 0.0331893, 0.0952595, 9.80091, 
75.552, 1.73337, -0.0194103, 0.0161987, 9.77559, 
75.584, 1.79755, -0.0489052, -0.103058, 9.81955, 
75.616, 1.70739, 0.0010504, 0.0243507, 9.79309, 
75.648, 1.76195, -0.025423, 0.0262473, 9.87364, 
75.68, 1.73082, -0.00179944, -0.0422225, 9.82775, 
75.712, 1.6435, 0.0309464, -0.0597452, 9.82648, 
75.744, 1.6964, -0.0322875, -0.112275, 9.75875, 
75.776, 1.66619, -0.000721278, -0.0733276, 9.81401, 
75.808, 1.61149, -0.0697567, -0.0935172, 9.79025, 
75.84, 1.63722, 0.0294928, 0.0437258, 9.80669, 
75.872, 1.56844, 0.0386248, 0.0331928, 9.77322, 
75.904, 1.55507, 0.033578, -0.0225772, 9.82994, 
75.936, 1.59332, -0.106328, -0.033333, 9.79819, 
75.968, 1.53105, -0.0160962, 0.0469222, 9.75657, 
76, 1.54336, -0.0550948, 0.0335262, 9.81481, 
76.032, 1.53203, -0.0847558, -0.00486735, 9.85421, 
76.064, 1.48207, 0.0932655, 0.036969, 9.87393, 
76.096, 1.49539, 0.020064, 0.0374408, 9.8188, 
76.128, 1.48159, 0.00757596, 0.0413064, 9.86426, 
76.16, 1.42993, 0.00833799, 0.0405394, 9.83947, 
76.192, 1.44688, 0.0453678, -0.0870465, 9.75438, 
76.224, 1.39476, 0.0537919, -0.00120631, 9.82539, 
76.256, 1.37624, -0.0057947, 0.0105107, 9.7141, 
76.288, 1.39259, -0.0458723, 0.0173072, 9.81934, 
76.32, 1.35255, 0.0317123, -0.00255017, 9.87991, 
76.352, 1.33554, -0.0127445, -0.011937, 9.80249, 
76.384, 1.35562, 0.0265845, 0.00318292, 9.78641, 
76.416, 1.30336, 0.00667776, 0.00945309, 9.73439, 
76.448, 1.32083, -0.0015605, -0.0444879, 9.80655, 
76.48, 1.30759, 0.0904591, 0.0344626, 9.80688, 
76.512, 1.26677, 0.0299409, 0.0333549, 9.75739, 
76.544, 1.27196, 0.0375485, -0.0548313, 9.80863, 
76.576, 1.25748, 0.0512309, -0.0888275, 9.86385, 
76.608, 1.22598, -0.122793, 0.00300204, 9.7413, 
76.64, 1.23003, 0.100661, -0.0209755, 9.79762, 
76.672, 1.19688, -0.0161031, 0.00670324, 9.87491, 
76.704, 1.18178, -0.00488417, 0.0140439, 9.77055, 
76.736, 1.18944, -0.0873851, -0.0444197, 9.6944, 
76.768, 1.15944, -0.0622663, -0.083511, 9.77738, 
76.8, 1.1589, -0.0187929, 0.086776, 9.81573, 
76.832, 1.14471, 0.102417, -0.0148865, 9.77196, 
76.864, 1.11966, 0.102948, 0.0134138, 9.8182, 
76.896, 1.11942, 0.00872157, -0.0507103, 9.81915, 
76.928, 1.10735, 0.0501549, -0.0928942, 9.80617, 
76.96, 1.08589, -0.0177493, 0.0157403, 9.80403, 
76.992, 1.08066, -0.00137088, -0.0321414, 9.7827, 
77.024, 1.06289, -0.0239649, -0.0857351, 9.86999, 
77.056, 1.05052, 0.0307429, 0.0459878, 9.82265, 
77.088, 1.04456, -0.0799676, -0.111379, 9.82654, 
77.12, 1.02951, -0.00494892, 0.00760713, 9.80583, 
77.152, 1.01904, 0.0375473, 0.335223, 9.92053, 
77.184, 1.00904, 0.0684636, 0.52463, 9.75708, 
77.216, 1, 0.0130679, 0.392428, 9.84215, 
77.248, 1, 0.0257186, 0.46825, 9.92739, 
77.28, 1, 0.0297589, 0.368251, 9.77059, 
77.312, 1, 0.0110137, 0.351285, 9.85109, 
77.344, 1, -0.0615501, 0.314381, 9.83576, 
77.376, 1, 0.0313964, 0.442738, 9.73666, 
77.408, 1, -0.00467643, 0.424671, 9.76282, 
77.44, 1, 0.0844469, 0.326286, 9.83257, 
77.472, 1, 0.0301463, 0.31914, 9.83424, 
77.504, 1, 0.0584412, 0.32921, 9.8829, 
77.536, 1, 0.0301493, 0.368199, 9.78722, 
77.568, 1, 0.099668, 0.370348, 9.76453, 
77.6, 1, -0.0938216, 0.386077, 9.72198, 
77.632, 1, 0.0903937, 0.334148, 9.79348, 
77.664, 1, 0.10775, 0.396059, 9.78479, 
77.696, 1, 0.0480762, 0.353109, 9.82114, 
77.728, 1, 0.0110612, 0.308561, 9.87474, 
77.76, 1, 0.0382978, 0.301509, 9.80497, 
77.792, 1, 0.125229, 0.340984, 9.88526, 
77.824, 1, 0.0871374, 0.268428, 9.7652, 
77.856, 1, 0.138723, 0.298881, 9.76443, 
77.888, 1, 0.0430766, 0.306652, 9.86411, 
77.92, 1, 0.120029, 0.284973, 9.79457, 
77.952, 1, 0.0870421, 0.245074, 9.84668, 
77.984, 1, 0.138287, 0.105547, 9.74759, 
78.016, 1, 0.00407146, 0.109147, 9.81373, 
78.048, 1, 0.122619, 0.130711, 9.75906, 
78.08, 1, 0.110205, 0.0855223, 9.73618, 
78.112, 1, -0.12516, 0.327288, 9.792, 
78.144, 1, -0.0534583, 0.297156, 9.82903, 
78.176, 1, -0.191332, 0.434027, 9.78088, 
78.208, 1, -0.0945951, 0.415692, 9.70814, 
78.24, 1, -0.0959596, 0.294854, 9.88441, 
78.272, 1, -0.0935191, 0.0824969, 9.79654, 
78.304, 1, -0.109111, 0.0566716, 9.82981, 
78.336, 1, -0.0472476, 0.053461, 9.83242, 
78.368, 1, 0.142495, 0.369403, 9.77901, 
78.4, 1, 0.188847, 0.327395, 9.90411, 
78.432, 1, 0.0753844, 0.298251, 9.82133, 
78.464, 1, 0.142719, 0.329711, 9.81913, 
78.496, 1, 0.143328, 0.360735, 9.6792, 
78.528, 1, 0.111307, 0.105333, 9.8525, 
78.56, 1, 0.123757, 0.0406869, 9.84, 
78.592, 1, 0.0109844, 0.10983, 9.74484, 
78.624, 1, 0.0935113, 0.116069, 9.80026, 
78.656, 1, 0.0364842, 0.131213, 9.8294, 
78.688, 1, 0.0300995, 0.031582, 9.82833, 
78.72, 1, 0.0243474, 0.136355, 9.73453, 
78.752, 1, -0.0738774, 0.121487, 9.81145, 
78.784, 1, 0.0222863, 0.172738, 9.83419, 
78.816, 1, 0.0506187, 0.151727, 9.77383, 
78.848, 1, 0.1587, 0.170537, 9.76234, 
78.88, 1, 0.066687, 0.111433, 9.83206, 
78.912, 1, -0.111553, 0.0450133, 9.74436, 
78.944, 1, 0.121823, 0.124631, 9.72209, 
78.976, 1, 0.124199, 0.130943, 9.75915, 
79.008, 1, 0.0630533, 0.114268, 9.85979, 
79.04, 1, 0.0236407, 0.154132, 9.82356, 
79.072, 1, 0.00346338, 0.149989, 9.84081, 
79.104, 1, 0.0136332, 0.108463, 9.77592, 
79.136, 1, -0.0288838, 0.113617, 9.79658, 
79.168, 1, 0.0499935, 0.237548, 9.74562, 
79.2, 1, 0.0925411, 0.17069, 9.80821, 
79.232, 1, 0.0401355, 0.194728, 9.67127, 
79.264, 1, 0.031065, 0.127721, 9.7962, 
79.296, 1, -0.0088797, 0.047816, 9.83769, 
79.328, 1, -0.012463, 0.103927, 9.85239, 
79.36, 1, 0.0203639, 0.17739, 9.81342, 
79.392, 1, 0.0324986, 0.228953, 9.65431, 
79.424, 1, -0.104268, 0.359397, 9.85294, 
79.456, 1, -0.0529436, 0.271175, 9.8292, 
79.488, 1, 0.100292, 0.360304, 9.89414, 
79.52, 1, -0.0185097, 0.308786, 9.83342, 
79.552, 1, 0.00724844, 0.413562, 9.88177, 
79.584, 1, 0.0722535, 0.454703, 9.83479, 
79.616, 1, 0.0578529, 0.305018, 9.82929, 
79.648, 1, 0.0639504, 0.345144, 9.69645, 
79.68, 1, 0.0500533, 0.297773, 9.87352, 
79.712, 1, -0.0322488, 0.292195, 9.73506, 
79.744, 1, 0.0323515, 0.35617, 9.78479, 
79.776, 1, 0.127339, 0.384661, 9.81071, 
79.808, 1, -0.0309111, 0.471057, 9.84337, 
79.84, 1, -0.0144166, 0.382991, 9.82785, 
79.872, 1, 0.118553, 0.313985, 9.77485, 
79.904, 1, 0.0448633, 0.37972, 9.85435, 
79.936, 1, 0.0239545, 0.295385, 9.80162, 
79.968, 1, 0.0728295, 0.374586, 9.8466, 
80, 1, 0.00911057, 0.36085, 9.82315, 
80.032, 1, 0.0794256, 0.369431, 9.83108, 
80.064, 1, 0.0191939, 0.362274, 9.80336, 
80.096, 1, -0.00491112, 0.25741, 9.87929, 
80.128, 1, -0.0588866, 0.277065, 9.76371, 
80.16, 1, 0.0676527, 0.330393, 9.82336, 
80.192, 1, 0.0601212, 0.42459, 9.79709, 
80.224, 1, 0.0807057, 0.215842, 9.85602, 
80.256, 1, 0.105778, 0.367661, 9.94309, 
80.288, 1, 0.11255, 0.346113, 9.89459, 
80.32, 1, 0.121811, 0.179759, 9.81456, 
80.352, 1, 0.148559, 0.0933313, 9.82823, 
80.384, 1, 0.046745, 0.0183805, 9.78883, 
80.416, 1, 0.172101, 0.164271, 9.80097, 
80.448, 1, 0.0626907, 0.151747, 9.80708, 
80.48, 1, 0.087837, 0.114454, 9.82325, 
80.512, 1, -0.126707, 0.226139, 9.86681, 
80.544, 1, -0.0921117, 0.272671, 9.83446, 
80.576, 1, -0.097678, 0.319607, 9.8753, 
80.608, 1, -0.0468531, 0.367903, 9.75689, 
80.64, 1, -0.0340494, 0.0881341, 9.79816, 
80.672, 1, -0.073396, 0.159558, 9.87897, 
80.704, 1, -0.112081, 0.119113, 9.82767, 
80.736, 1, -0.0610732, 0.0812756, 9.79722, 
80.768, 1, 0.159339, 0.266432, 9.78938, 
80.8, 1, 0.113776, 0.254394, 9.81427, 
80.832, 1, 0.0398552, 0.317331, 9.74195, 
80.864, 1, 0.0946244, 0.358457, 9.82606, 
80.896, 1, 0.0717992, 0.175314, 9.70222, 
80.928, 1, 0.0541295, 0.220578, 9.72196, 
80.96, 1, 0.118303, 0.118614, 9.7545, 
80.992, 1, -0.00951709, 0.255475, 9.79827, 
81.024, 1, 0.035841, 0.0787362, 9.71779, 
81.056, 1, 0.0514463, 0.0795369, 9.76576, 
81.088, 1, 0.0651481, 0.037935, 9.84263, 
81.12, 1, 0.102584, 0.055294, 9.85412, 
81.152, 1, 0.063798, 0.0408175, 9.9179, 
81.184, 1, 0.0111553, 0.130391, 9.77934, 
81.216, 1, -0.0466856, 0.125133, 9.75134, 
81.248, 1, 0.0372533, 0.179113, 9.87916, 
81.28, 1, 0.022369, 0.0919138, 9.83908, 
81.312, 1, 0.0564762, 0.180819, 9.81214, 
81.344, 1, 0.140367, 0.145047, 9.75757, 
81.376, 1, 0.0716357, 0.109132, 9.77972, 
81.408, 1, -0.0016013, 0.183695, 9.7536, 
81.44, 1, -0.0102352, 0.184052, 9.74484, 
81.472, 1, -0.0293185, 0.132896, 9.75334, 
81.504, 1, 0.109972, 0.111404, 9.8325, 
81.536, 1, -0.0319228, 0.164473, 9.84156, 
81.568, 1, -0.0487061, 0.114832, 9.84584, 
81.6, 1, 0.0277297, 0.233182, 9.84256, 
81.632, 1, 0.0420337, -0.0324128, 9.87864, 
81.664, 1, -0.0428204, -0.046225, 9.76927, 
81.696, 1, 0.049236, 0.119916, 9.77237, 
81.728, 1, -0.835966, -0.0507281, 9.78113, 
81.76, 1, -1.68674, 0.110599, 9.81274, 
81.792, 1, -1.74982, -0.0122792, 9.77432, 
81.824, 1, -1.66484, -0.121275, 9.7627, 
81.856, 1, -1.72694, -0.102349, 9.76007, 
81.888, 1, 4.65957, -1.78355, 9.68151, 
81.92, 1, -3.3723, 1.72435, 9.7666, 
81.952, 1, 2.03728, 0.728879, 9.79351, 
81.984, 1, -0.0208464, 0.180594, 9.88849, 
82.016, 1, -2.96354, 1.41288, 9.83188, 
82.048, 1, 1.58656, 0.885868, 9.72757, 
82.08, 1, -3.03135, 1.41973, 9.81566, 
82.112, 1, -1.99112, -0.982687, 9.71509, 
82.144, 1.00334, 3.61695, -1.16141, 9.81212, 
82.176, 1.01112, -4.41241, 3.23902, 9.87798, 
82.208, 1.02036, 0.0967764, 0.0299747, 9.74743, 
82.24, 1.03091, -5.40888, 2.32182, 9.86489, 
82.272, 1.03939, 1.93692, -1.44184, 9.84929, 
82.304, 1.04868, -3.67877, -0.243865, 9.78209, 
82.336, 1.05283, -1.59018, -1.17629, 9.75839, 
82.368, 1.05555, 0.342587, 0.243768, 9.83453, 
82.4, 1.05949, 10.7332, 0.548826, 10.8594, 
82.432, 1.07234, 1.58244, -2.59827, 14.6006, 
82.464, 1.08355, -0.0778722, -0.0247383, 9.78766, 
82.496, 1.0938, -0.0537533, 0.0372174, 9.81982, 
82.528, 1.10534, 0.105058, -0.137328, 9.86907, 
82.56, 1.11925, -0.0784591, 0.12965, 9.68369, 
82.592, 1.13092, -0.0901124, 0.0699361, 9.78707, 
82.624, 1.14183, 0.0360295, 0.139225, 9.8455, 
82.656, 1.157, 0.00550841, 0.0803751, 9.83544, 
82.688, 1.1706, -0.265505, 0.304148, 9.7934, 
82.72, 1.18248, 0.107042, 0.218488, 9.77938, 
82.752, 1.19045, 0.0541841, -0.014304, 9.84149, 
82.784, 1.20659, 0.00951699, 0.0966408, 9.8324, 
82.816, 1.21842, -0.113834, 0.0453704, 9.82736, 
82.848, 1.23208, 0.0965493, 0.0916744, 9.72927, 
82.88, 1.24641, -0.000332289, 0.17186, 9.84162, 
82.912, 1.25611, 0.0670285, 0.000392312, 9.79935, 
82.944, 1.26606, 0.0613588, -0.0224342, 9.90093, 
82.976, 1.28558, -0.0161027, 0.119039, 9.7182, 
83.008, 1.29789, -0.0925079, -0.0476701, 9.80951, 
83.04, 1.30542, -0.125375, -0.0376843, 9.80809, 
83.072, 1.32291, -0.0181806, 0.0692861, 9.832, 
83.104, 1.33601, 0.0163143, -0.0502219, 9.75059, 
83.136, 1.34651, -0.0248859, 0.153621, 9.80916, 
83.168, 1.35836, -0.0218791, 0.0246709, 9.7225, 
83.2, 1.37874, -0.0153494, 0.0267828, 9.87182, 
83.232, 1.39328, 0.0293322, -0.0426266, 9.80637, 
83.264, 1.40741, -0.0241813, -0.00623163, 9.86155, 
83.296, 1.41833, 0.0400508, 0.0365971, 9.75739, 
83.328, 1.43055, -0.0318798, 0.0713228, 9.83503, 
83.36, 1.44228, 0.0671083, 0.018077, 9.8538, 
83.392, 1.45798, -0.0422103, 0.0221499, 9.83041, 
83.424, 1.47863, -0.0771898, 0.0176161, 9.78684, 
83.456, 1.49268, -5.21564, 1.76379, 9.76091, 
83.488, 1.50693, 1.03077, -1.58229, 9.73541, 
83.52, 1.52651, -0.0211396, 0.102282, 9.76397, 
83.552, 1.53655, -2.47897, -0.0267388, 9.76975, 
83.584, 1.54011, -2.4003, -1.20143, 9.84803, 
83.616, 1.56524, 0.17278, -0.570718, 9.71919, 
83.648, 1.58553, 0.103601, 0.117876, 9.79329, 
83.68, 1.59552, -2.81543, 0.807489, 9.80966, 
83.712, 1.62198, 0.553681, -0.523863, 9.80774, 
83.744, 1.62347, 0.0357036, -0.112518, 9.86706, 
83.776, 1.65251, -2.85411, 0.825418, 9.77617, 
83.808, 1.66367, 1.14718, -0.512096, 9.88254, 
83.84, 1.68313, -0.0541667, 0.300855, 9.83924, 
83.872, 1.7014, 0.0428, -0.066976, 9.84991, 
83.904, 1.71782, 0.0938774, -0.0363056, 9.73741, 
83.936, 1.73503, 0.202656, 0.0171779, 9.81479, 
83.968, 1.77583, 0.0717379, -0.0106407, 9.82964, 
84, 1.78627, -0.00783339, 0.00608526, 9.76776, 
84.032, 1.79603, 0.11426, 0.0101227, 9.80358, 
84.064, 1.83318, 0.02171, -0.0166481, 9.83856, 
84.096, 1.83813, -0.049413, 0.0475783, 9.91657, 
84.128, 1.86696, 0.0261987, 0.025705, 9.82899, 
84.16, 1.88608, -0.0357492, 0.0659013, 9.76818, 
84.192, 1.89856, -0.0801849, 0.284542, 9.81575, 
84.224, 1.9288, -0.0529729, 0.0614657, 9.83953, 
84.256, 1.93846, -0.053553, 0.311491, 9.78261, 
84.288, 1.97471, -0.0898867, 0.0794594, 9.82417, 
84.32, 1.99692, -1.68752, 0.0591508, 9.77098, 
84.352, 2.00666, -1.79491, 0.0627405, 9.83691, 
84.384, 2.00585, -1.75546, -0.040404, 9.79358, 
84.416, 2.01102, -1.69312, -0.18463, 9.73878, 
84.448, 2.05149, 5.17871, -2.29758, 9.78161, 
84.48, 2.03768, 1.59348, 0.645575, 9.87139, 
84.512, 2.05835, 1.48939, 0.588511, 9.7781, 
84.544, 2.10188, 0.044626, -0.112676, 9.75312, 
84.576, 2.10666, -3.0236, 0.837591, 9.77274, 
84.608, 2.14488, 1.61438, 0.372297, 9.81635, 
84.64, 2.14978, 0.0235375, -0.10764, 9.78712, 
84.672, 2.15386, -2.96326, 0.850229, 9.77786, 
84.704, 2.16251, -1.67761, -0.101482, 9.8294, 
84.736, 2.18422, -1.66838, -0.150485, 9.71241, 
84.768, 2.17251, 1.89468, 0.491515, 9.82798, 
84.8, 2.1937, 0.121926, -0.0949315, 9.79712, 
84.832, 2.17145, 0.0541458, -0.13068, 9.81786, 
84.864, 2.17615, 0.0459711, -0.0767967, 9.77445, 
84.896, 2.17977, 0.0751207, -0.1169, 9.87672, 
84.928, 2.18417, -0.0146558, -0.0937491, 9.70549, 
84.96, 2.19, 0.132611, -0.0168106, 9.78227, 
84.992, 2.21283, 0.0148335, -0.0500879, 9.74792, 
85.024, 2.21294, -0.013362, -0.016715, 9.84358, 
85.056, 2.19415, 0.136248, -0.256316, 9.77714, 
85.088, 2.21843, 0.0338387, 0.0730482, 9.70666, 
85.12, 2.21147, 0.0327349, 0.0144028, 9.79186, 
85.152, 2.20334, 0.0981038, 0.0864969, 9.89625, 
85.184, 2.22619, 0.00532103, -0.0212007, 9.79568, 
85.216, 2.21533, -0.0636805, 0.119848, 9.7874, 
85.248, 2.21055, 0.0259509, 0.0695632, 9.79513, 
85.28, 2.2179, -0.00720494, 0.109986, 9.82106, 
85.312, 2.20701, -0.0472807, 0.283528, 9.80684, 
85.344, 2.2242, -0.0227646, -0.00231143, 9.87505, 
85.376, 2.20825, -0.0219552, 0.0416306, 9.7325, 
85.408, 2.236, -0.0532761, 0.0492365, 9.80954, 
85.44, 2.20419, 1.7944, 0.22812, 9.84351, 
85.472, 2.2053, 0.00839574, -0.05802, 9.79371, 
85.504, 2.20962, -0.028104, 0.28493, 9.84274, 
85.536, 2.23806, 0.0564632, -0.0650516, 9.82113, 
85.568, 2.22774, -0.0549034, 0.00914582, 9.88207, 
85.6, 2.22605, 0.0114114, -0.0643507, 9.82491, 
85.632, 2.2427, -0.0361864, -0.0985062, 9.96055, 
85.664, 2.24951, -0.133892, 0.0115571, 9.823, 
85.696, 2.22275, -0.0641439, 0.0459315, 9.77162, 
85.728, 2.23824, 0.0444443, -0.0783111, 9.76097, 
85.76, 2.25299, 0.0338389, -0.0457965, 9.83654, 
85.792, 2.21851, 0.0044502, 0.104129, 9.85219, 
85.824, 2.22, 0.117415, 0.094755, 9.81516, 
85.856, 2.24853, 0.0244147, 0.0670252, 9.86432, 
85.888, 2.24404, -0.00924877, 0.0543605, 9.86522, 
85.92, 2.25366, -1.22439, 0.17469, 9.87255, 
85.952, 2.23968, -0.00831045, 0.164825, 9.81078, 
85.984, 2.23102, -0.0543014, 0.00738667, 9.67198, 
86.016, 2.24971, -1.83256, 0.081446, 9.8439, 
86.048, 2.24817, 0.00570988, 0.224038, 9.78468, 
86.08, 2.24071, -0.033012, -0.0187026, 9.81589, 
86.112, 2.23396, -0.945918, 0.0954278, 9.76232, 
86.144, 2.21789, -0.0272398, -0.0460292, 9.80244, 
86.176, 2.23549, -0.335836, 0.110592, 9.79923, 
86.208, 2.23386, 0.0119998, -0.223077, 9.6841, 
86.24, 2.24626, 1.73301, -0.2747, 9.86596, 
86.272, 2.23806, -0.0340865, 0.11858, 9.81692, 
86.304, 2.24361, 0.0286818, -0.00172948, 9.80802, 
86.336, 2.21571, -1.75354, -0.273859, 9.81907, 
86.368, 2.23786, 1.72199, -0.332946, 9.84601, 
86.4, 2.22099, 0.0402707, -0.116396, 9.74239, 
86.432, 2.2253, 0.035682, 0.0502499, 9.87242, 
86.464, 2.23774, 0.0581635, 0.0952142, 9.9369, 
86.496, 2.23299, -0.0193717, -0.208937, 9.86742, 
86.528, 2.22754, -0.120653, 0.0536942, 9.80881, 
86.56, 2.23942, -0.0617501, 0.119949, 9.74584, 
86.592, 2.21732, -1.75408, 0.0906257, 9.89298, 
86.624, 2.22942, 0.0574991, 0.15352, 9.83796, 
86.656, 2.22147, -0.0671002, -0.0494281, 9.87908, 
86.688, 2.20549, -1.5253, 0.0187435, 9.77178, 
86.72, 2.20856, -0.0172236, 0.0567203, 9.73886, 
86.752, 2.21454, 0.0464279, -0.0800508, 9.82203, 
86.784, 2.20351, 0.100612, -0.0971859, 9.78868, 
86.816, 2.19657, -1.98543, 0.0664317, 9.88941, 
86.848, 2.20189, -0.0243846, 0.111793, 9.85205, 
86.88, 2.208, -0.0323353, -0.011403, 9.8267, 
86.912, 2.20348, -1.09906, 1.71664e-06, 9.84467, 
86.944, 2.19046, 0.211225, 0.202256, 9.79319, 
86.976, 2.19813, -1.57839, 0.117906, 9.81021, 
87.008, 2.18566, 0.0588278, 0.208804, 9.8416, 
87.04, 2.19299, -1.22925, 0.178367, 9.88794, 
87.072, 2.1913, -0.0385721, -0.0408596, 9.83214, 
87.104, 2.1975, 1.35861, 0.169893, 9.87316, 
87.136, 2.16831, 0.0156354, 0.164823, 9.83352, 
87.168, 2.17872, 0.13531, 0.0245685, 9.84547, 
87.2, 2.1764, -0.402105, 0.478326, 9.79341, 
87.232, 2.15771, 0.0551604, 0.0273367, 9.85769, 
87.264, 2.14946, 1.89179, -0.0305668, 9.80267, 
87.296, 2.14963, 0.00392452, 0.347081, 9.75697, 
87.328, 2.13716, 0.0277488, -0.00305441, 9.78607, 
87.36, 2.10282, -0.0628973, -0.0537214, 9.83309, 
87.392, 2.09369, -0.0200267, -0.00107959, 9.85999, 
87.424, 2.08667, -0.00334938, 0.0849719, 9.74477, 
87.456, 2.06918, -1.87826, -0.027511, 9.76861, 
87.488, 2.02708, -0.0454879, -0.0413077, 9.78356, 
87.52, 2.01586, 0.0192275, -0.152587, 9.73076, 
87.552, 1.98099, -0.0336155, 0.028104, 9.80216, 
87.584, 1.96425, 0.0527598, -0.0400313, 9.89475, 
87.616, 1.95068, 0.0274976, 0.0811193, 9.80519, 
87.648, 1.93762, -1.90362, 0.102223, 9.74765, 
87.68, 1.92011, -0.00768359, 0.00736842, 9.66411, 
87.712, 1.91113, 0.940218, -0.0679595, 9.80393, 
87.744, 1.88865, 0.0778461, 0.0894736, 9.73727, 
87.776, 1.88215, 0.0315875, -0.0183279, 9.76304, 
87.808, 1.86657, -0.0625698, 0.0892784, 9.79577, 
