time, x, y, heading, vel_x, vel_y, vel_heading,
91.264, 2.76684, 3.9667, 3.5348, -0.201866, 0.0024613, 1.2597, 
91.272, 2.76532, 3.96673, 3.54517, -0.188953, 0.00453374, 1.29636, 
91.28, 2.76392, 3.96679, 3.55584, -0.175956, 0.00656181, 1.33296, 
91.288, 2.76261, 3.96685, 3.56679, -0.162925, 0.00849496, 1.3693, 
91.296, 2.76141, 3.96694, 3.57803, -0.149877, 0.0103146, 1.40528, 
91.304, 2.76032, 3.96703, 3.58956, -0.136822, 0.0120136, 1.4409, 
91.312, 2.75933, 3.96714, 3.60137, -0.123765, 0.0135888, 1.47613, 
91.32, 2.75844, 3.96726, 3.61346, -0.110711, 0.0150387, 1.51098, 
91.328, 2.75766, 3.96739, 3.62582, -0.0976646, 0.0163625, 1.54544, 
91.336, 2.75678, 3.96697, 3.63209, -0.110887, -0.0535209, 0.783883, 
91.344, 2.75572, 3.9663, 3.63329, -0.13178, -0.0835817, 0.149676, 
91.352, 2.75438, 3.96551, 3.63267, -0.168158, -0.0983361, -0.0771461, 
91.36, 2.75275, 3.96446, 3.63063, -0.203278, -0.131186, -0.255492, 
91.368, 2.75126, 3.96349, 3.63428, -0.185976, -0.120941, 0.45707, 
91.376, 2.74974, 3.96272, 3.64217, -0.190236, -0.0964821, 0.985797, 
91.384, 2.74838, 3.96231, 3.65225, -0.169948, -0.0519188, 1.25961, 
91.392, 2.74716, 3.96206, 3.66328, -0.152609, -0.0307714, 1.37931, 
91.4, 2.74581, 3.96146, 3.66827, -0.168959, -0.0745766, 0.623533, 
91.408, 2.74453, 3.96083, 3.66825, -0.159984, -0.079608, -0.00221141, 
91.416, 2.74306, 3.95986, 3.66627, -0.18393, -0.120925, -0.247843, 
91.424, 2.74132, 3.95862, 3.66288, -0.217124, -0.155188, -0.424203, 
91.432, 2.7397, 3.95746, 3.66523, -0.20217, -0.144644, 0.294797, 
91.44, 2.73805, 3.95647, 3.672, -0.206379, -0.123435, 0.845188, 
91.448, 2.73654, 3.95583, 3.68127, -0.189404, -0.0808363, 1.1594, 
91.456, 2.73518, 3.95553, 3.69257, -0.169944, -0.0366557, 1.41283, 
91.464, 2.73367, 3.95486, 3.69784, -0.188202, -0.0839571, 0.658271, 
91.472, 2.73223, 3.95411, 3.69784, -0.179604, -0.0943822, -0.00015602, 
91.48, 2.73061, 3.95303, 3.69587, -0.203139, -0.134271, -0.246438, 
91.488, 2.72873, 3.95169, 3.69241, -0.235034, -0.168207, -0.432048, 
91.496, 2.7267, 3.95027, 3.68825, -0.253137, -0.176928, -0.520232, 
91.504, 2.72452, 3.94877, 3.68355, -0.272911, -0.18773, -0.586939, 
91.512, 2.72218, 3.94727, 3.67891, -0.292835, -0.187152, -0.579803, 
91.52, 2.71969, 3.94578, 3.67433, -0.311409, -0.186199, -0.573516, 
91.528, 2.71708, 3.94432, 3.6697, -0.326331, -0.182222, -0.578494, 
91.536, 2.71444, 3.94289, 3.66501, -0.329118, -0.179795, -0.586145, 
91.544, 2.7118, 3.94145, 3.66031, -0.330058, -0.179952, -0.587693, 
91.552, 2.70915, 3.94, 3.65559, -0.330957, -0.180883, -0.589215, 
91.56, 2.70656, 3.93854, 3.65021, -0.324801, -0.182333, -0.672668, 
91.568, 2.70395, 3.93706, 3.64481, -0.325715, -0.184666, -0.675141, 
91.576, 2.70134, 3.93558, 3.63939, -0.32669, -0.185644, -0.677174, 
91.584, 2.69872, 3.93409, 3.63396, -0.327661, -0.186229, -0.679201, 
91.592, 2.69643, 3.93284, 3.62623, -0.285582, -0.15602, -0.965681, 
91.6, 2.69427, 3.93182, 3.61643, -0.2701, -0.127513, -1.2258, 
91.608, 2.69229, 3.93106, 3.6048, -0.24756, -0.0955239, -1.4532, 
91.616, 2.69045, 3.93036, 3.5925, -0.229523, -0.0865179, -1.53839, 
91.624, 2.68878, 3.92979, 3.57951, -0.209378, -0.0723175, -1.62379, 
91.632, 2.68727, 3.9293, 3.56598, -0.18902, -0.0607492, -1.69124, 
91.64, 2.68591, 3.92879, 3.55256, -0.169028, -0.0634419, -1.677, 
91.648, 2.68473, 3.92827, 3.53931, -0.148113, -0.0651511, -1.65588, 
91.656, 2.68276, 3.92786, 3.52996, -0.246395, -0.0514303, -1.16862, 
91.664, 2.68052, 3.92745, 3.52371, -0.27985, -0.0515237, -0.781725, 
91.672, 2.67805, 3.92696, 3.51886, -0.308397, -0.0608336, -0.606735, 
91.68, 2.67555, 3.92639, 3.51409, -0.312341, -0.0706937, -0.5953, 
91.688, 2.67305, 3.92572, 3.51001, -0.312412, -0.0839899, -0.510102, 
91.696, 2.67045, 3.92499, 3.50631, -0.325758, -0.0911178, -0.463095, 
91.704, 2.66778, 3.92424, 3.50282, -0.33395, -0.0947041, -0.435592, 
91.712, 2.6651, 3.92349, 3.49934, -0.334471, -0.0934834, -0.435797, 
91.72, 2.66243, 3.92273, 3.49457, -0.334392, -0.094485, -0.596015, 
91.728, 2.65979, 3.92197, 3.48887, -0.329493, -0.0953479, -0.71292, 
91.736, 2.65717, 3.92119, 3.48308, -0.328093, -0.0973191, -0.723112, 
91.744, 2.65454, 3.9204, 3.47728, -0.328757, -0.0987171, -0.725327, 
91.752, 2.65196, 3.91963, 3.47685, -0.322252, -0.096011, -0.0538458, 
91.76, 2.64932, 3.91895, 3.48113, -0.329174, -0.0849965, 0.534965, 
91.768, 2.64678, 3.9186, 3.48818, -0.317678, -0.0438582, 0.881089, 
91.776, 2.64441, 3.91847, 3.49662, -0.295994, -0.0166837, 1.05553, 
91.784, 2.64198, 3.91828, 3.49964, -0.303935, -0.0238791, 0.378134, 
91.792, 2.63955, 3.91808, 3.49724, -0.304332, -0.0242497, -0.300669, 
91.8, 2.63712, 3.91797, 3.48992, -0.30351, -0.0140372, -0.91491, 
91.808, 2.63488, 3.9179, 3.48116, -0.279566, -0.00913409, -1.09458, 
91.816, 2.63261, 3.91782, 3.47779, -0.28423, -0.0102253, -0.42219, 
91.824, 2.63033, 3.91774, 3.47978, -0.284944, -0.0100298, 0.249658, 
91.832, 2.62805, 3.91767, 3.4871, -0.28484, -0.00835664, 0.914083, 
91.84, 2.62597, 3.91763, 3.49602, -0.260469, -0.00551558, 1.11598, 
91.848, 2.62378, 3.91715, 3.4988, -0.273039, -0.0597473, 0.346892, 
91.856, 2.62169, 3.91655, 3.4975, -0.261928, -0.0750746, -0.162566, 
91.864, 2.61962, 3.91576, 3.49359, -0.258887, -0.0978266, -0.488996, 
91.872, 2.61742, 3.91496, 3.48917, -0.274415, -0.100935, -0.552554, 
91.88, 2.61532, 3.9144, 3.48064, -0.262985, -0.069519, -1.06544, 
91.888, 2.61336, 3.91399, 3.47104, -0.244468, -0.0513936, -1.20061, 
91.896, 2.61156, 3.91367, 3.46076, -0.225454, -0.0396596, -1.2843, 
91.904, 2.6099, 3.91335, 3.45032, -0.207722, -0.0406713, -1.30484, 
91.912, 2.60832, 3.91297, 3.43952, -0.197593, -0.0472072, -1.35108, 
91.92, 2.60683, 3.91257, 3.42828, -0.185744, -0.0499413, -1.40482, 
91.928, 2.60544, 3.91215, 3.4166, -0.173654, -0.0523671, -1.45999, 
91.936, 2.60415, 3.91171, 3.40447, -0.161512, -0.0547817, -1.51593, 
91.944, 2.60295, 3.91125, 3.39189, -0.149359, -0.0572334, -1.57253, 
91.952, 2.60186, 3.91078, 3.37885, -0.137208, -0.0597296, -1.62979, 
91.96, 2.60086, 3.91028, 3.36535, -0.125062, -0.0622678, -1.68776, 
91.968, 2.59995, 3.90976, 3.35138, -0.112923, -0.0648434, -1.74649, 
91.976, 2.59903, 3.90943, 3.34297, -0.115625, -0.0413449, -1.05145, 
91.984, 2.59811, 3.90909, 3.33953, -0.114255, -0.0421054, -0.429158, 
91.992, 2.5972, 3.90876, 3.34106, -0.11407, -0.041973, 0.19157, 
92, 2.5963, 3.90865, 3.34634, -0.113131, -0.012849, 0.659713, 
92.008, 2.59541, 3.90855, 3.35305, -0.111062, -0.0126597, 0.838381, 
92.016, 2.59452, 3.90845, 3.36109, -0.110999, -0.0125116, 1.0054, 
92.024, 2.59363, 3.90835, 3.37047, -0.110908, -0.0122807, 1.17205, 
92.032, 2.59275, 3.90826, 3.38118, -0.110751, -0.0120927, 1.33826, 
92.04, 2.59179, 3.90767, 3.38559, -0.120009, -0.0733444, 0.552189, 
92.048, 2.59072, 3.90719, 3.38573, -0.132636, -0.0600217, 0.016655, 
92.056, 2.58932, 3.90659, 3.38398, -0.175411, -0.0754725, -0.217882, 
92.064, 2.58772, 3.90591, 3.38151, -0.19973, -0.0848135, -0.308927, 
92.072, 2.58626, 3.9055, 3.3752, -0.183027, -0.051343, -0.789014, 
92.08, 2.58472, 3.90516, 3.36661, -0.192307, -0.0416627, -1.07383, 
92.088, 2.58315, 3.90479, 3.35668, -0.195723, -0.0470346, -1.24049, 
92.096, 2.58159, 3.90441, 3.34543, -0.196087, -0.0477043, -1.40731, 
92.104, 2.5801, 3.90402, 3.33349, -0.185185, -0.0479994, -1.49233, 
92.112, 2.57872, 3.90362, 3.32108, -0.172586, -0.0504888, -1.55139, 
92.12, 2.57744, 3.90319, 3.3082, -0.160485, -0.0538081, -1.60902, 
92.128, 2.57625, 3.90273, 3.29487, -0.148435, -0.0571711, -1.66721, 
92.136, 2.57504, 3.90261, 3.28739, -0.1517, -0.0149362, -0.934687, 
92.144, 2.57384, 3.90248, 3.2847, -0.149499, -0.0165813, -0.336161, 
92.152, 2.57264, 3.90234, 3.28679, -0.149816, -0.0166481, 0.260978, 
92.16, 2.57145, 3.90234, 3.29129, -0.149612, -0.000720008, 0.562165, 
92.168, 2.56936, 3.90196, 3.29253, -0.261259, -0.0472127, 0.155554, 
92.176, 2.56695, 3.90158, 3.29255, -0.301513, -0.0471333, 0.00224007, 
92.184, 2.56443, 3.90125, 3.29194, -0.314941, -0.0414852, -0.0755021, 
92.192, 2.56181, 3.90096, 3.29075, -0.327487, -0.0367655, -0.149032, 
92.2, 2.55916, 3.90078, 3.28548, -0.330187, -0.0228938, -0.659511, 
92.208, 2.55647, 3.90053, 3.27887, -0.336293, -0.0306752, -0.82609, 
92.216, 2.55379, 3.90027, 3.27107, -0.334944, -0.0324704, -0.974021, 
92.224, 2.55122, 3.89999, 3.26281, -0.321352, -0.0345744, -1.03314, 
92.232, 2.54836, 3.89997, 3.25995, -0.357378, -0.00306342, -0.35734, 
92.24, 2.54548, 3.89985, 3.25817, -0.360734, -0.0149993, -0.222401, 
92.248, 2.54258, 3.89971, 3.25652, -0.362881, -0.017203, -0.205971, 
92.256, 2.53967, 3.89958, 3.25488, -0.362979, -0.0168371, -0.205711, 
92.264, 2.53677, 3.89944, 3.25187, -0.363347, -0.0165328, -0.37588, 
92.272, 2.53381, 3.89931, 3.2486, -0.369997, -0.0173682, -0.408746, 
92.28, 2.53084, 3.89917, 3.24532, -0.370202, -0.016895, -0.409612, 
92.288, 2.52788, 3.89903, 3.24204, -0.370336, -0.0173178, -0.410284, 
92.296, 2.52498, 3.8989, 3.24338, -0.362733, -0.0162643, 0.167299, 
92.304, 2.52201, 3.8989, 3.24669, -0.370817, 0.000173099, 0.413853, 
92.312, 2.51904, 3.89891, 3.25136, -0.371325, 0.000436273, 0.584129, 
92.32, 2.51607, 3.89891, 3.2574, -0.371656, 0.000957538, 0.754181, 
92.328, 2.51309, 3.89892, 3.25876, -0.371747, 0.000628561, 0.169734, 
92.336, 2.51012, 3.89892, 3.25543, -0.371599, 0.000517119, -0.415766, 
92.344, 2.50715, 3.89893, 3.25074, -0.371486, 0.000366447, -0.585926, 
92.352, 2.50418, 3.89893, 3.24469, -0.371378, 0.000215853, -0.755871, 
92.36, 2.50119, 3.8991, 3.2409, -0.373593, 0.0210148, -0.474425, 
92.368, 2.4982, 3.89922, 3.23749, -0.373567, 0.015423, -0.426271, 
92.376, 2.49521, 3.89935, 3.23408, -0.373704, 0.0166636, -0.426381, 
92.384, 2.49222, 3.89949, 3.23066, -0.373835, 0.0172422, -0.427062, 
92.392, 2.48929, 3.89933, 3.22588, -0.366261, -0.0203791, -0.597682, 
92.4, 2.48632, 3.89913, 3.21974, -0.371145, -0.0244073, -0.768116, 
92.408, 2.4834, 3.89893, 3.2126, -0.365688, -0.0254843, -0.892166, 
92.416, 2.48058, 3.89871, 3.20497, -0.351501, -0.0271225, -0.953347, 
92.424, 2.47788, 3.89847, 3.19689, -0.338253, -0.0304458, -1.0106, 
92.432, 2.47528, 3.8982, 3.18834, -0.325162, -0.0339453, -1.06783, 
92.44, 2.47278, 3.8979, 3.17934, -0.312085, -0.0374182, -1.12565, 
92.448, 2.47039, 3.89757, 3.16986, -0.298993, -0.0408293, -1.18425, 
92.456, 2.4681, 3.89722, 3.15992, -0.285888, -0.0441788, -1.24367, 
92.464, 2.46592, 3.89684, 3.14948, -0.272777, -0.0474757, -1.30393, 
92.472, 2.46384, 3.89643, 3.13856, -0.259669, -0.0507296, -1.36507, 
92.48, 2.46188, 3.896, 3.1272, -0.245723, -0.0539467, -1.42097, 
92.488, 2.45966, 3.89584, 3.12224, -0.277243, -0.0193815, -0.619398, 
92.496, 2.45695, 3.89578, 3.12122, -0.339133, -0.00873426, -0.127122, 
92.504, 2.45401, 3.89583, 3.1211, -0.366403, 0.00673539, -0.0148437, 
92.512, 2.45108, 3.8959, 3.12099, -0.367027, 0.00870199, -0.0139801, 
92.52, 2.44824, 3.89607, 3.12293, -0.354943, 0.0210972, 0.242246, 
92.528, 2.44534, 3.89629, 3.12624, -0.361845, 0.0279148, 0.413421, 
92.536, 2.44244, 3.89653, 3.13091, -0.363427, 0.0295406, 0.584442, 
92.544, 2.43952, 3.89677, 3.13696, -0.364112, 0.0304813, 0.755398, 
92.552, 2.43656, 3.89679, 3.13701, -0.371004, 0.00185584, 0.0062231, 
92.56, 2.43362, 3.8968, 3.1369, -0.367365, 0.00238073, -0.0131098, 
92.568, 2.43068, 3.89682, 3.1368, -0.367413, 0.00252072, -0.0132778, 
92.576, 2.42774, 3.89685, 3.13669, -0.367416, 0.00271557, -0.0134124, 
92.584, 2.42479, 3.89686, 3.13668, -0.36847, 0.0018344, -0.00120149, 
92.592, 2.42184, 3.89688, 3.13667, -0.368473, 0.00182618, -0.00112863, 
92.6, 2.41889, 3.89689, 3.13666, -0.368472, 0.00182576, -0.00109408, 
92.608, 2.41595, 3.8969, 3.13665, -0.368471, 0.00182693, -0.00106694, 
92.616, 2.413, 3.89692, 3.13668, -0.36836, 0.00184046, 0.00404203, 
92.624, 2.41005, 3.89693, 3.13672, -0.368359, 0.0018237, 0.00412039, 
92.632, 2.40711, 3.89695, 3.13675, -0.368359, 0.00180726, 0.00416904, 
92.64, 2.40416, 3.89696, 3.13678, -0.368359, 0.00183563, 0.00425858, 
92.648, 2.40122, 3.89698, 3.13685, -0.367563, 0.0022378, 0.00833517, 
92.656, 2.39828, 3.897, 3.13692, -0.36756, 0.00248406, 0.00846556, 
92.664, 2.39534, 3.89702, 3.13699, -0.36756, 0.00252095, 0.00855897, 
92.672, 2.3924, 3.89704, 3.13706, -0.367561, 0.0025419, 0.00863196, 
92.68, 2.38953, 3.89705, 3.13659, -0.358644, 0.00132667, -0.0587452, 
92.688, 2.38666, 3.89705, 3.13611, -0.358578, -0.000646529, -0.0593736, 
92.696, 2.38379, 3.89704, 3.13563, -0.35857, -0.00134124, -0.0596216, 
92.704, 2.38092, 3.89702, 3.13516, -0.358568, -0.0016737, -0.0598181, 
92.712, 2.37815, 3.89704, 3.13517, -0.346501, 0.00226029, 0.00156783, 
92.72, 2.37538, 3.89706, 3.13518, -0.346461, 0.00226215, 0.00171368, 
92.728, 2.37261, 3.89708, 3.1352, -0.346453, 0.00225105, 0.00173239, 
92.736, 2.36984, 3.8971, 3.13521, -0.34645, 0.00223997, 0.00174554, 
92.744, 2.36712, 3.89712, 3.1358, -0.339335, 0.00319864, 0.073194, 
92.752, 2.36441, 3.89716, 3.13638, -0.339307, 0.00470621, 0.0735566, 
92.76, 2.36169, 3.8972, 3.13697, -0.339303, 0.00518592, 0.0736673, 
92.768, 2.35898, 3.89724, 3.13756, -0.339304, 0.00539506, 0.0737542, 
92.776, 2.35626, 3.89729, 3.13814, -0.339426, 0.0055123, 0.0716912, 
92.784, 2.35355, 3.89733, 3.13871, -0.339428, 0.00560436, 0.071739, 
92.792, 2.35083, 3.89738, 3.13929, -0.33943, 0.00572164, 0.0717822, 
92.8, 2.34812, 3.89742, 3.13986, -0.339431, 0.00585798, 0.0718166, 
92.808, 2.34541, 3.89747, 3.14036, -0.338676, 0.00608416, 0.0627826, 
92.816, 2.3427, 3.89752, 3.14086, -0.338673, 0.00639884, 0.0627757, 
92.824, 2.33999, 3.89758, 3.14137, -0.338673, 0.00661508, 0.0627929, 
92.832, 2.33728, 3.89763, 3.14187, -0.338673, 0.00680934, 0.0628067, 
92.84, 2.33463, 3.89769, 3.14336, -0.331335, 0.00781649, 0.185747, 
92.848, 2.33198, 3.89777, 3.14485, -0.331089, 0.00944948, 0.187023, 
92.856, 2.32933, 3.89785, 3.14635, -0.331081, 0.0100745, 0.187033, 
92.864, 2.32668, 3.89793, 3.14784, -0.331077, 0.0103787, 0.187036, 
92.872, 2.32403, 3.89802, 3.14941, -0.331554, 0.010532, 0.195364, 
92.88, 2.32138, 3.8981, 3.15097, -0.331554, 0.0106061, 0.195206, 
92.888, 2.31872, 3.89819, 3.15253, -0.331551, 0.0107447, 0.194997, 
92.896, 2.31607, 3.89828, 3.15409, -0.331546, 0.0109079, 0.194797, 
92.904, 2.31336, 3.89836, 3.15519, -0.33917, 0.0102692, 0.137756, 
92.912, 2.31064, 3.89843, 3.15629, -0.339235, 0.00896493, 0.137255, 
92.92, 2.30793, 3.8985, 3.15738, -0.339249, 0.00874924, 0.137163, 
92.928, 2.30522, 3.89857, 3.15848, -0.339249, 0.00884599, 0.137076, 
92.936, 2.30251, 3.89858, 3.1589, -0.337737, 0.00103649, 0.0527516, 
92.944, 2.29981, 3.89858, 3.15932, -0.337741, 0.000710379, 0.0521897, 
92.952, 2.29711, 3.89859, 3.15974, -0.33773, 0.00055861, 0.0521487, 
92.96, 2.29441, 3.89859, 3.16015, -0.337724, 0.000427617, 0.0521378, 
92.968, 2.2917, 3.8986, 3.1606, -0.338714, 0.000594253, 0.0557387, 
92.976, 2.28899, 3.8986, 3.16105, -0.338719, 0.000605913, 0.0557592, 
92.984, 2.28628, 3.89861, 3.16149, -0.338718, 0.000469706, 0.0557613, 
92.992, 2.28357, 3.89861, 3.16194, -0.338716, 0.000324626, 0.0557552, 
93, 2.28092, 3.89862, 3.16277, -0.331422, 0.00135491, 0.103637, 
93.008, 2.27827, 3.89864, 3.1636, -0.331349, 0.00298879, 0.103927, 
93.016, 2.27562, 3.89867, 3.16443, -0.331325, 0.0035925, 0.10388, 
93.024, 2.27297, 3.8987, 3.16526, -0.331313, 0.00390409, 0.103831, 
93.032, 2.27031, 3.89874, 3.16602, -0.332029, 0.00403575, 0.0953023, 
93.04, 2.26765, 3.89877, 3.16679, -0.33203, 0.00405725, 0.0952026, 
93.048, 2.265, 3.8988, 3.16755, -0.332026, 0.00380146, 0.0951734, 
93.056, 2.26234, 3.89883, 3.16831, -0.332021, 0.00353627, 0.0951348, 
93.064, 2.25969, 3.89883, 3.16768, -0.331389, 0.000522196, -0.0785566, 
93.072, 2.25716, 3.89883, 3.16654, -0.315932, 0.000249504, -0.142716, 
93.08, 2.25465, 3.89881, 3.16532, -0.313671, -0.00300221, -0.151949, 
93.088, 2.25215, 3.89877, 3.1641, -0.313645, -0.00441149, -0.152245, 
93.096, 2.24963, 3.89874, 3.16281, -0.314564, -0.00481337, -0.161722, 
93.104, 2.24711, 3.8987, 3.16151, -0.314584, -0.00483775, -0.161984, 
93.112, 2.2446, 3.89866, 3.16022, -0.314596, -0.00490678, -0.162163, 
93.12, 2.24208, 3.89862, 3.15892, -0.314606, -0.00499715, -0.162329, 
93.128, 2.23956, 3.89858, 3.15768, -0.314928, -0.0050747, -0.154672, 
93.136, 2.23704, 3.89854, 3.15644, -0.314939, -0.00514515, -0.154752, 
93.144, 2.23452, 3.89849, 3.1552, -0.314946, -0.00527759, -0.15488, 
93.152, 2.232, 3.89845, 3.15396, -0.314953, -0.00543673, -0.155004, 
93.16, 2.22948, 3.89841, 3.1525, -0.315448, -0.00557167, -0.182629, 
93.168, 2.22695, 3.89836, 3.15104, -0.315459, -0.00565863, -0.182985, 
93.176, 2.22443, 3.89831, 3.14957, -0.315464, -0.00582352, -0.183143, 
93.184, 2.22191, 3.89827, 3.14811, -0.315468, -0.00601362, -0.183297, 
93.192, 2.21936, 3.89822, 3.14641, -0.317711, -0.00599654, -0.212424, 
93.2, 2.21682, 3.89817, 3.14471, -0.317737, -0.00576017, -0.212837, 
93.208, 2.21428, 3.89812, 3.143, -0.31774, -0.0058478, -0.212983, 
93.216, 2.21174, 3.89808, 3.1413, -0.317742, -0.00602868, -0.212988, 
93.224, 2.2092, 3.89803, 3.1397, -0.316681, -0.00634487, -0.199514, 
93.232, 2.20667, 3.89797, 3.13811, -0.316676, -0.00677688, -0.199474, 
93.24, 2.20414, 3.89791, 3.13651, -0.316673, -0.00705832, -0.199475, 
93.248, 2.2016, 3.89786, 3.13491, -0.31667, -0.00729663, -0.199475, 
93.256, 2.19907, 3.89787, 3.13497, -0.316366, 0.00219245, 0.00735938, 
93.264, 2.19657, 3.89789, 3.13621, -0.312358, 0.00169728, 0.154393, 
93.272, 2.19415, 3.89791, 3.13775, -0.303298, 0.00268297, 0.192565, 
93.28, 2.19172, 3.89795, 3.13929, -0.303227, 0.00485575, 0.193035, 
93.288, 2.1893, 3.89799, 3.14082, -0.303091, 0.00559741, 0.190915, 
93.296, 2.18687, 3.89804, 3.14235, -0.303089, 0.00594788, 0.191045, 
93.304, 2.18445, 3.89809, 3.14388, -0.30309, 0.00614622, 0.191154, 
93.312, 2.18202, 3.89814, 3.14541, -0.303089, 0.00629948, 0.191239, 
93.32, 2.17961, 3.89819, 3.14697, -0.301428, 0.00661788, 0.194942, 
93.328, 2.1772, 3.89825, 3.14853, -0.301426, 0.00709722, 0.194968, 
93.336, 2.17479, 3.89831, 3.15009, -0.301418, 0.00734741, 0.194786, 
93.344, 2.17238, 3.89837, 3.15164, -0.301413, 0.00754295, 0.194605, 
93.352, 2.16997, 3.89843, 3.15316, -0.301278, 0.00773693, 0.190085, 
93.36, 2.16756, 3.89849, 3.15468, -0.301272, 0.00794469, 0.189888, 
93.368, 2.16515, 3.89856, 3.1562, -0.301266, 0.00813826, 0.189723, 
93.376, 2.16274, 3.89863, 3.15772, -0.301259, 0.00833192, 0.189561, 
93.384, 2.16008, 3.8986, 3.15787, -0.331615, -0.00300537, 0.0196203, 
93.392, 2.15743, 3.89854, 3.15802, -0.331761, -0.0078186, 0.018778, 
93.4, 2.15478, 3.89848, 3.15817, -0.331798, -0.00793971, 0.0188645, 
93.408, 2.15212, 3.89841, 3.15832, -0.331805, -0.00794748, 0.0188607, 
93.416, 2.14947, 3.89835, 3.15984, -0.331808, -0.00803764, 0.189754, 
93.424, 2.14679, 3.89829, 3.16216, -0.334682, -0.00769352, 0.289402, 
93.432, 2.14411, 3.89822, 3.16448, -0.334692, -0.00787803, 0.289695, 
93.44, 2.14143, 3.89816, 3.16679, -0.33468, -0.00765903, 0.289291, 
93.448, 2.13875, 3.89809, 3.16673, -0.335114, -0.00908821, -0.00756419, 
93.456, 2.13596, 3.89802, 3.16607, -0.348855, -0.0090149, -0.0826488, 
93.464, 2.13315, 3.89796, 3.16533, -0.351131, -0.00661107, -0.0919618, 
93.472, 2.13034, 3.89792, 3.1646, -0.351175, -0.00580394, -0.0921973, 
93.48, 2.12754, 3.89787, 3.16522, -0.350574, -0.00547977, 0.0786044, 
93.488, 2.12473, 3.89783, 3.16722, -0.350777, -0.00503354, 0.249543, 
93.496, 2.12197, 3.8978, 3.17014, -0.345918, -0.00462734, 0.365039, 
93.504, 2.1192, 3.89777, 3.17306, -0.345845, -0.00335032, 0.365294, 
93.512, 2.11645, 3.89775, 3.17667, -0.343115, -0.00244562, 0.451355, 
93.52, 2.11371, 3.89774, 3.18028, -0.343043, -0.00154353, 0.451055, 
93.528, 2.11097, 3.89773, 3.18388, -0.342987, -0.00109865, 0.450156, 
93.536, 2.10822, 3.89772, 3.18748, -0.342932, -0.000797234, 0.449263, 
93.544, 2.10536, 3.89759, 3.18746, -0.357556, -0.0169604, -0.00215154, 
93.552, 2.10248, 3.89746, 3.18734, -0.360644, -0.0155887, -0.0148471, 
93.56, 2.09959, 3.89734, 3.18722, -0.360676, -0.0153792, -0.0151327, 
93.568, 2.09671, 3.89722, 3.1871, -0.360687, -0.0152007, -0.0153329, 
93.576, 2.09382, 3.89711, 3.18834, -0.360208, -0.0134808, 0.155343, 
93.584, 2.09094, 3.89701, 3.19092, -0.360017, -0.0129925, 0.322568, 
93.592, 2.08818, 3.89691, 3.19398, -0.345292, -0.0124872, 0.382184, 
93.6, 2.08542, 3.89683, 3.19703, -0.345103, -0.0093957, 0.382017, 
93.608, 2.08257, 3.89667, 3.19702, -0.356886, -0.0203518, -0.0024586, 
93.616, 2.07968, 3.89652, 3.19685, -0.361339, -0.0182244, -0.0208981, 
93.624, 2.07678, 3.89638, 3.19668, -0.361376, -0.0179725, -0.02119, 
93.632, 2.07389, 3.89624, 3.19651, -0.361388, -0.0177958, -0.0213568, 
93.64, 2.07101, 3.89611, 3.1977, -0.360866, -0.0162795, 0.149246, 
93.648, 2.0682, 3.89598, 3.19967, -0.350497, -0.0158068, 0.246337, 
93.656, 2.06542, 3.89587, 3.20174, -0.347333, -0.0135202, 0.258932, 
93.664, 2.06265, 3.89577, 3.20381, -0.347237, -0.012146, 0.258811, 
93.672, 2.05986, 3.89568, 3.2059, -0.347744, -0.0116606, 0.260234, 
93.68, 2.05708, 3.89559, 3.20798, -0.347698, -0.0114815, 0.260004, 
93.688, 2.0543, 3.8955, 3.21005, -0.347652, -0.0113134, 0.259753, 
93.696, 2.05152, 3.89541, 3.21213, -0.347604, -0.0111486, 0.259494, 
93.704, 2.04874, 3.8952, 3.21197, -0.347946, -0.025904, -0.0195673, 
93.712, 2.04587, 3.89501, 3.21111, -0.35812, -0.0239365, -0.107698, 
93.72, 2.04296, 3.89483, 3.21005, -0.364471, -0.02193, -0.133093, 
93.728, 2.04004, 3.89467, 3.20898, -0.364584, -0.0203784, -0.133446, 
93.736, 2.03713, 3.8945, 3.20935, -0.363376, -0.0215589, 0.0463213, 
93.744, 2.03425, 3.89433, 3.2109, -0.360363, -0.020873, 0.193114, 
93.752, 2.03145, 3.89417, 3.21278, -0.349705, -0.0198397, 0.236084, 
93.76, 2.02866, 3.89403, 3.21467, -0.349551, -0.0173874, 0.236205, 
93.768, 2.02586, 3.8939, 3.21669, -0.349227, -0.016481, 0.252388, 
93.776, 2.02307, 3.89377, 3.21871, -0.349161, -0.0160159, 0.252264, 
93.784, 2.02028, 3.89365, 3.22073, -0.349102, -0.0157454, 0.252023, 
93.792, 2.01748, 3.89352, 3.22274, -0.349045, -0.0155415, 0.251775, 
93.8, 2.01468, 3.8934, 3.22495, -0.349854, -0.0154453, 0.275901, 
93.808, 2.01189, 3.89328, 3.22715, -0.349797, -0.0154267, 0.275747, 
93.816, 2.00909, 3.89316, 3.22936, -0.349734, -0.0152813, 0.275431, 
93.824, 2.00629, 3.89303, 3.23156, -0.349666, -0.0150937, 0.275114, 
93.832, 2.00349, 3.89292, 3.23372, -0.34952, -0.0148796, 0.270573, 
93.84, 2.0007, 3.8928, 3.23589, -0.349449, -0.014648, 0.270239, 
93.848, 1.9979, 3.89268, 3.23804, -0.349378, -0.0144215, 0.269934, 
